video_id,留言者,留言,留言時間,clean_content,label
W2jxntejoh8,奔雷手文泰,看評論就可以看出?什麼這麼大的官情商和格局會這麼低了，因?選舉他們的人同樣情商和格局一樣低啊。哈哈哈一邊免費給白人爹送口罩，一邊禁止出口（買也不行）口罩給大陸。在看看日本民間援助一百萬口罩，還有支援的專家，高下立判。臺灣人還一副我贏了的小人嘴臉，就這點格局和心胸海好意思抗衡大陸？？別笑死人了。,5 小時前 (已編輯),看評論就可以看出?什麼這麼大的官情商和格局會這麼低了 因?選舉他們的人同樣情商和格局一樣低啊 哈哈哈一邊免費給白人爹送口罩 一邊禁止出口 買也不行 口罩給大陸 在看看日本民間援助一百萬口罩 還有支援的專家 高下立判 臺灣人還一副我贏了的小人嘴臉 就這點格局和心胸海好意思抗衡大陸  別笑死人了 ,0.0
W2jxntejoh8,Euinnk W,給澳洲口罩時我們根本不知道疫情有這麼嚴重。你難道不知道你們的好政府隱瞞疫情，結果我們知道的時候疫情已經擴散的很嚴重，口罩當然就短缺了。還有誰跟你口罩只禁大陸，搞得像針對你們，一個個在那罵，搞不清楚狀況，到底智商是有多低？還有時間在這嘴，看來你們放假放很爽??,3 小時前,給澳洲口罩時我們根本不知道疫情有這麼嚴重 你難道不知道你們的好政府隱瞞疫情 結果我們知道的時候疫情已經擴散的很嚴重 口罩當然就短缺了 還有誰跟你口罩只禁大陸 搞得像針對你們 一個個在那罵 搞不清楚狀況 到底智商是有多低 還有時間在這嘴 看來你們放假放很爽 ,0.0
W2jxntejoh8,布?慄,哈，你們給洋大人一天八個，微博開始在禁評了，可憐,3 小時前,哈 你們給洋大人一天八個 微博開始在禁評了 可憐,0.0
W2jxntejoh8,奔雷手文泰,@布?慄 彼此彼此，同樣跪舔澳洲白人親爹也不差啊。,3 小時前, 布?慄 彼此彼此 同樣跪舔澳洲白人親爹也不差啊 ,0.0
W2jxntejoh8,奔雷手文泰,@Euinnk W 你也說不知道疫情嚴重，武漢那些人同樣以?疫情可控，到大爆發！但沒有那個國家公開宣佈禁止出口口罩，特別是重災區大陸。呵呵,2 小時前, Euinnk W 你也說不知道疫情嚴重 武漢那些人同樣以?疫情可控 到大爆發 但沒有那個國家公開宣佈禁止出口口罩 特別是重災區大陸 呵呵,0.0
W2jxntejoh8,pride Hades,有人也買太多盒了吧,5 小時前,有人也買太多盒了吧,0.0
W2jxntejoh8,15 y,"有句話說：「言為心聲。」言語就是心所發出的聲音，會傳達個人內心的想法，也反映了修養的境界。因此我們與人溝通交流，在開口言語或書寫文字之前，一定要先問自己的心念，當下是否正直無私？是否保持平靜無波？不能為了發洩怒氣而任意指責、胡亂批評，也不應為了個人的好惡或利益而搬弄是非、散播耳語，避免挑起無謂的衝突紛爭、傷害他人身心，讓人陷入感情失和或煩惱痛苦的地獄之中，自己也能免於造下口業、虧損陰德。關聖帝君傳世明訓中的「說好話」，即是指引世人要在日常生活當中實踐「口正」，學習合宜的說話方式，謹慎思量表達的內容，是否對他人造成傷害；讓說出口的每一個字句，都能傳達正確的觀念。那麼，許多負面的情緒與對立會一點一滴地消解，使人與人之間的相處愈來愈融洽，也能為自己匯聚善緣，累積翻轉命運的道德能量。而如此充滿善意與溫暖的人間，就是美好的天堂。",5 小時前,有句話說  言為心聲  言語就是心所發出的聲音 會傳達個人內心的 想法 也反映了修養的境界 因此我們與人溝通交流 在開口言語或書寫文字之 前 一定要先問自己的心念 當下是否正直無私 是否保持平靜無波 不能為了 發洩怒氣而任意指責 胡亂批評 也不應為了個人的好惡或利益而搬弄是非 散 播耳語 避免挑起無謂的衝突紛爭 傷害他人身心 讓人陷入感情失和或煩惱痛 苦的地獄之中 自己也能免於造下口業 虧損陰德  關聖帝君傳世明訓中的 說好話  即是指引世人要在日常生活當中實踐  口正  學習合宜的說話方式 謹慎思量表達的內容 是否對他人造成傷害  讓說出口的每一個字句 都能傳達正確的觀念 那麼 許多負面的情緒與對立會 一點一滴地消解 使人與人之間的相處愈來愈融洽 也能為自己匯聚善緣 累積 翻轉命運的道德能量 而如此充滿善意與溫暖的人間 就是美好的天堂 ,1.0
W2jxntejoh8,ZhaoHua,跟這臺媒體一樣 良心被狗啃了,5 小時前,跟這臺媒體一樣 良心被狗啃了,0.0
W2jxntejoh8,黃汝瑤,代OP：樂 球 網年關將近想過個好年嗎？買刮刮樂總是沒中獎嗎？??快~快~快~想在年前賺點外快嗎！??現在加入平臺會員即刻享有3000元發財金??讓你體驗平臺的樂趣以及平臺出金穩定度??我們還有會員?組可提供參考唷！運彩??百家樂??賽車??綵球??多樣化的遊戲等您來體驗唷！想了解請加LINE：PH407（M02),5 小時前,代OP 樂 球 網年關將近想過個好年嗎 買刮刮樂總是沒中獎嗎  快 快 快 想在年前賺點外快嗎  現在加入平臺會員即刻享有3000元發財金 讓你體驗平臺的樂趣以及平臺出金穩定度 我們還有會員?組可提供參考唷 運彩 百家樂 賽車 綵球 多樣化的遊戲等您來體驗唷 想了解請加LINE PH407 M02 ,0.5
W2jxntejoh8,郭志偉,口罩需要監控價格機制，凡舉報後屬實，價格過高要罰數百倍價格，來處罰那些不效商人,5 小時前,口罩需要監控價格機制 凡舉報後屬實 價格過高要罰數百倍價格 來處罰那些不效商人,0.5
W2jxntejoh8,Mikan,前幾天我媽去藥局買口罩，我一看就是兒童用的口罩，而且只是防塵用的，一片還賣35塊，騙不知道的民眾，覺得過分,5 小時前,前幾天我媽去藥局買口罩 我一看就是兒童用的口罩 而且只是防塵用的 一片還賣35塊 騙不知道的民眾 覺得過分,0.0
W2jxntejoh8,Yadai Liu,範瑋琪和楊培安都是中共的哈巴狗，在中國賺錢，中共就成了他的親爹孃了，完全不在乎臺灣人的安危真噁心。天滅中共、天滅範揚。????????,5 小時前,範瑋琪和楊培安都是中共的哈巴狗 在中國賺錢 中共就成了他的親爹孃了 完全不在乎臺灣人的安危真噁心 天滅中共 天滅範揚     ,0.0
W2jxntejoh8,卜緣月,人心險惡，考驗已至，諸君善自珍重，仁者出惡言者請自我懺悔並不再犯。是我類者，千萬謹記！,5 小時前,人心險惡 考驗已至 諸君善自珍重 仁者出惡言者請自我懺悔並不再犯 是我類者 千萬謹記 ,0.5
W2jxntejoh8,15 y,臺灣口罩沒中國產量大 當然要先自己用 問題是出在蘇院長的態度 是否格局太小? 造成政治爭議的問題 做到大官了 能否溫暖點 可以先講一些祝福他們渡過難關的話 再說明因為臺灣供應恐怕不夠 要先暫停出口 當個好官不難? 多點柔軟善良的心可以嗎？,5 小時前,臺灣口罩沒中國產量大 當然要先自己用 問題是出在蘇院長的態度 是否格局太小  造成政治爭議的問題 做到大官了 能否溫暖點 可以先講一些祝福他們渡過難關的話 再說明因為臺灣供應恐怕不夠 要先暫停出口 當個好官不難? 多點柔軟善良的心可以嗎 ,0.0
W2jxntejoh8,奴奴,沒腦的藝人,5 小時前,沒腦的藝人,0.0
W2jxntejoh8,win win,2立本身就是臺灣病毒,5 小時前,2立本身就是臺灣病毒,0.0
W2jxntejoh8,Melody Chang,習特勒瘟疫 武漢肺炎 Coronavirus武漢實驗室 生化武器 P4核級戰爭WHO祕書長 禍害幫兇 不中立禍全球,6 小時前 (已編輯),習特勒瘟疫 武漢肺炎 Coronavirus武漢實驗室 生化武器 P4核級戰爭WHO祕書長 禍害幫兇 不中立禍全球,0.0
W2jxntejoh8,777973 SAS,有一說一，確實是狗官,6 小時前,有一說一 確實是狗官,0.0
W2jxntejoh8,林麗鳳,民進黨也很多家人在大陸賺章錢你們怎麼不去戔責不要臉,6 小時前,民進黨也很多家人在大陸賺章錢你們怎麼不去戔責不要臉,0.0
W2jxntejoh8,鋼金寶,怎麼現在臺灣也變一言堂阿 新黨國時代？,6 小時前,怎麼現在臺灣也變一言堂阿 新黨國時代 ,0.0
W2jxntejoh8,林麗鳳,三立改２立,6 小時前,三立改 立,0.5
W2jxntejoh8,官柏均,難怪我都買不到口罩，他們都一次拿好幾盒欸！啊是其他人都不用買嗎？！,6 小時前,難怪我都買不到口罩 他們都一次拿好幾盒欸 啊是其他人都不用買嗎  ,0.0
W2jxntejoh8,Janet Su,抵制範偉湛服裝品牌……拒買！,7 小時前,抵制範偉湛服裝品牌  拒買 ,0.0
W2jxntejoh8,david li,要救人、先自救是鬼話，臺灣又不是武漢，有多少人需要口罩？連你們的美國爸、日本媽都積極提供口罩和疫苗等援助，臺灣當局毫無人性！況且臺灣90%的口罩都是從大陸進口的，臺灣的口罩對大陸而言微不足道，連表示一點人的格局都不會，這就是所謂的臺灣最美的風景是人？,7 小時前,要救人 先自救是鬼話 臺灣又不是武漢 有多少人需要口罩 連你們的美國爸 日本媽都積極提供口罩和疫苗等援助 臺灣當局毫無人性 況且臺灣90 的口罩都是從大陸進口的 臺灣的口罩對大陸而言微不足道 連表示一點人的格局都不會 這就是所謂的臺灣最美的風景是人 ,0.0
W2jxntejoh8,布?慄,道德勒索時間:你捐多少?沒捐個一百萬就是沒人性,6 小時前,道德勒索時間 你捐多少 沒捐個一百萬就是沒人性,0.0
W2jxntejoh8,TK,這些在中國賺錢的過氣老女人就別扯政治了，知道扯到政治一定只會討罵而已，支持哪邊都會被嘴，乖乖閉嘴賺你的錢，得病記得不要回臺灣。,7 小時前,這些在中國賺錢的過氣老女人就別扯政治了 知道扯到政治一定只會討罵而已 支持哪邊都會被嘴 乖乖閉嘴賺你的錢 得病記得不要回臺灣 ,0.0
W2jxntejoh8,Teh-Lee Hou,老美歹毒，你們也好歹毒啊！都是同文同種相煎何太急? 造謠者死！！！妖魔鬼怪全都現身了真精彩！！！,10 小時前,老美歹毒 你們也好歹毒啊 都是同文同種相煎何太急  造謠者死   妖魔鬼怪全都現身了真精彩   ,0.0
W2jxntejoh8,??????RilaQma,這麼喜歡移民去中國啊。爽爽用健保、還敢這麼說。此等藝人的道德良心何在？,10 小時前,這麼喜歡移民去中國啊 爽爽用健保 還敢這麼說 此等藝人的道德良心何在 ,0.0
W2jxntejoh8,kenmhsc,雞腸鳥肚的皇民心態,10 小時前,雞腸鳥肚的皇民心態,0.0
W2jxntejoh8,喬慧,還有，林志玲也是愛人民幣的,10 小時前,還有 林志玲也是愛人民幣的,0.0
W2jxntejoh8,喬慧,大家不要再罵他們了，不再支持不再購買就好,10 小時前,大家不要再罵他們了 不再支持不再購買就好,0.5
W2jxntejoh8,Jenny Fan,今天開工以後就會有口罩了，臺灣竟然沒有製造口罩嗎？,10 小時前,今天開工以後就會有口罩了 臺灣竟然沒有製造口罩嗎 ,0.0
W2jxntejoh8,南柯補夢,哈哈?? 一個充滿錢性的人口中說人性.......??死,11 小時前,哈哈  一個充滿錢性的人口中說人性        死,0.0
W2jxntejoh8,黃立民,拒絕美國援助”不讓人撤回”只想要他國的”金錢”物資”送給他們”中國人應死光光了”死光光對星員島嶼都好”才正確”應天譴滅成灰//,11 小時前,拒絕美國援助 不讓人撤回 只想要他國的 金錢 物資 送給他們 中國人應死光光了 死光光對星員島嶼都好 才正確 應天譴滅成灰  ,0.0
W2jxntejoh8,WRLD999,一個美國人在網路上罵臺灣的官員狗官不幫助大陸人??,11 小時前,一個美國人在網路上罵臺灣的官員狗官不幫助大陸人 ,0.0
W2jxntejoh8,楊友勝,真的不用理會那些事業重心移往中國的藝人，對他們來說臺灣人已不再是衣食父母，生死如螻蟻，一文不值，你還期待他們對臺灣人有他們口中所謂的「愛」嗎？,11 小時前,真的不用理會那些事業重心移往中國的藝人 對他們來說臺灣人已不再是衣食父母 生死如螻蟻 一文不值 你還期待他們對臺灣人有他們口中所謂的 愛 嗎 ,0.0
W2jxntejoh8,sky fly,我在國外 ，昨天去了很多藥店，口罩也斷貨了，自己一個也沒，所以儘量快買菜，少出門。,11 小時前,我在國外  昨天去了很多藥店 口罩也斷貨了 自己一個也沒 所以儘量快買菜 少出門 ,0.5
W2jxntejoh8,李政鑫,每次看到臺灣的新聞就是一肚子的氣，一?井底之蛙真是噁心,11 小時前,每次看到臺灣的新聞就是一肚子的氣 一?井底之蛙真是噁心,0.0
W2jxntejoh8,NN HH,隔壁?火了，我家的水不能拿去救火，因?燒到我家時要用,11 小時前,隔壁?火了 我家的水不能拿去救火 因?燒到我家時要用,0.0
W2jxntejoh8,布?慄,是已經燒到了，還有聖母婊要把自家的水拿去給隔壁滅火,6 小時前,是已經燒到了 還有聖母婊要把自家的水拿去給隔壁滅火,0.0
W2jxntejoh8,aniston ssr,作?大陸人，只想說，別人幫了我們要心存感激，以後別人有難，能幫忙儘量還是要幫的。那些落井下石的人也不能忘記，拿小本子記好，以後一個也跑不掉，僅此。沒有必要在這邊跟個怨婦一樣扯來扯去。,11 小時前,作?大陸人 只想說 別人幫了我們要心存感激 以後別人有難 能幫忙儘量還是要幫的 那些落井下石的人也不能忘記 拿小本子記好 以後一個也跑不掉 僅此 沒有必要在這邊跟個怨婦一樣扯來扯去 ,0.5
W2jxntejoh8,Hi Da,臺灣有些藝人常年在大陸，賺進不少億中共人民幣 ，現在武漢發難了 也因該?點力捐款回饋下 ，而不是在這亂罵臺灣的官員,11 小時前,臺灣有些藝人常年在大陸 賺進不少億中共人民幣  現在武漢發難了 也因該?點力捐款回饋下  而不是在這亂罵臺灣的官員,0.0
W2jxntejoh8,清流,愛與關懷不適用於中國 請睜眼看清口罩可以不要從中國進口嗎？（黑心很多）,11 小時前,愛與關懷不適用於中國 請睜眼看清口罩可以不要從中國進口嗎  黑心很多 ,0.0
W2jxntejoh8,郭彩珊,什麼喜歡不喜歡的，都是中國人，,11 小時前,什麼喜歡不喜歡的 都是中國人 ,0.0
W2jxntejoh8,stanley liow,不是有一個自以?染綠色了就是浩克的肌肉人大大聲說臺灣出口給中國五成嗎？怎麼這個數據說成進口中國口罩九成了。是隱瞞還是修改數據呢？,12 小時前,不是有一個自以?染綠色了就是浩克的肌肉人大大聲說臺灣出口給中國五成嗎 怎麼這個數據說成進口中國口罩九成了 是隱瞞還是修改數據呢 ,0.0
W2jxntejoh8,甲夾,範範之前不管講甚麼都被噴   還敢講話是我就砍帳號了,1 天前 (已編輯),範範之前不管講甚麼都被噴   還敢講話是我就砍帳號了,0.0
W2jxntejoh8,蔡昇宏,??曉琬,1 天前,  曉琬,0.5
W2jxntejoh8,_z z,事情都搞不清楚 就亂開槍。。。 都幾歲了？講話不經過大腦？,1 天前,事情都搞不清楚 就亂開槍    都幾歲了 講話不經過大腦 ,0.0
W2jxntejoh8,Alan Liao,楊培安 範瑋琪  呸！無恥舔共人！先自救才能再救人這麼淺顯易懂的道理真的會不知道嗎？舔共藝人是在演給誰看？愛共產國家卻鄙視臺灣不恥這些不要自己臉的藝人！,1 天前,楊培安 範瑋琪  呸 無恥舔共人 先自救才能再救人這麼淺顯易懂的道理真的會不知道嗎 舔共藝人是在演給誰看 愛共產國家卻鄙視臺灣不恥這些不要自己臉的藝人 ,0.0
W2jxntejoh8,卜口力二,舔共仔  不意外 柿子當然挑軟的吃  怎不往大陸叫看看  可憐,1 天前,舔共仔  不意外 柿子當然挑軟的吃  怎不往大陸叫看看  可憐,0.0
W2jxntejoh8,Stupid Cupid,支持武統臺灣！,1 天前,支持武統臺灣 ,0.0
W2jxntejoh8,Chongyu Liang,統妳妹 統你屁眼,1 天前,統妳妹 統你屁眼,0.0
W2jxntejoh8,路旁的民眾,支持肺炎統一中國,1 天前 (已編輯),支持肺炎統一中國,0.0
W2jxntejoh8,chen baby,"肺炎就快滅了中國了, 慢慢等嘿",22 小時前,肺炎就快滅了中國了  慢慢等嘿,0.0
W2jxntejoh8,PI LAN,這下真的只能賺人民幣了,1 天前,這下真的只能賺人民幣了,0.0
W2jxntejoh8,M ax,賣主求榮 實在是不要臉,1 天前,賣主求榮 實在是不要臉,0.0
W2jxntejoh8,V怪客,"臺灣被中國霸凌不準加入WHO時, 範聖母怎嗎不替臺灣人說話, 臺灣人的命不是命?",1 天前,臺灣被中國霸凌不準加入WHO時  範聖母怎嗎不替臺灣人說話  臺灣人的命不是命 ,0.0
W2jxntejoh8,wen Zin,範範去吃共屎,1 天前,範範去吃共屎,0.0
W2jxntejoh8,poorpao,"最近的現世報總是來的很快強迫維吾爾族人吃豬肉結果全國都沒豬吃不讓香港人戴口罩這下全中國都戴口罩了拿旅遊人口去威脅各國現在各國都禁止你入境建立集中營結果現在自己被封城",1 天前,最近的現世報總是來的很快  強迫維吾爾族人吃豬肉 結果全國都沒豬吃  不讓香港人戴口罩 這下全中國都戴口罩了  拿旅遊人口去威脅各國 現在各國都禁止你入境  建立集中營 結果現在自己被封城,0.0
W2jxntejoh8,a -k,對範…很反感!,1 天前,對範 很反感 ,0.0
W2jxntejoh8,NI LI,怎麼不罵對面的呀 不敢嗎????到底誰纔是狗官搞清楚好嗎 舔共不能舔成這樣   噁心到爆,1 天前,怎麼不罵對面的呀 不敢嗎  到底誰纔是狗官搞清楚好嗎 舔共不能舔成這樣   噁心到爆,0.0
W2jxntejoh8,Dabbie,為了表示範偽琪你所謂的的大愛，請立馬花個幾千萬買口罩飛去武漢分發吧，等疫情抑制下來，你在滾回來。不爽妳這種享有臺灣的健保、民主、各種福利，不知事情的嚴重性，還怒罵ㄧ個正在保護臺灣人民的政府，請你滾出臺灣吧！身為公眾人物，講這種容易挑起兩端的惡化的發言，真是不知好歹,1 天前 (已編輯),為了表示範偽琪你所謂的的大愛 請立馬花個幾千萬買口罩飛去武漢分發吧 等疫情抑制下來 你在滾回來 不爽妳這種享有臺灣的健保 民主 各種福利 不知事情的嚴重性 還怒罵 個正在保護臺灣人民的政府 請你滾出臺灣吧 身為公眾人物 講這種容易挑起兩端的惡化的發言 真是不知好歹,0.0
W2jxntejoh8,裴素虹,剛開始看還不知是三立臺 後來看完原來就是3立  拍民進黨馬屁的三立,1 天前,剛開始看還不知是三立臺 後來看完原來就是3立  拍民進黨馬屁的三立,0.0
W2jxntejoh8,蚩尤,瘋狗就是愛亂叫。口罩不夠用時就知死字怎麼寫。,1 天前,瘋狗就是愛亂叫 口罩不夠用時就知死字怎麼寫 ,0.0
W2jxntejoh8,Yang Nicki,重點是暫禁止讓中國來臺觀光臺灣不能自做口罩？沒事別出門 比較實在,1 天前 (已編輯),重點是暫禁止讓中國來臺觀光臺灣不能自做口罩 沒事別出門 比較實在,0.5
W2jxntejoh8,周?,誰都知道臺當局藉口罩說事，民精襠不知道這些進出口數據麼！又是一樁打嘴炮爽自己的烏龍事件！這種表態真就是王八無恥的屁話！,1 天前,誰都知道臺當局藉口罩說事 民精襠不知道這些進出口數據麼 又是一樁打嘴炮爽自己的烏龍事件 這種表態真就是王八無恥的屁話 ,0.0
W2jxntejoh8,i-xian Chen,不要因為發生過白色恐怖的污點，就在講別人也在搞這個。如果臺灣有哪個政黨再搞這樣的事情，誰都得負責並下臺，時代不同，政府和哪個媒體做的事、講的話我們都在監督著。,1 天前 (已編輯),不要因為發生過白色恐怖的污點 就在講別人也在搞這個 如果臺灣有哪個政黨再搞這樣的事情 誰都得負責並下臺 時代不同 政府和哪個媒體做的事 講的話我們都在監督著 ,0.0
W2jxntejoh8,熙 熙,這些舔共藝人的嘴臉真的很噁心??沒貢獻在那邊亂 強烈建議那些舔共藝人組團買口罩送過去給武漢 不要回來臺灣???? 臺灣不歡迎賣國狗 噁心的舔共藝人,1 天前,這些舔共藝人的嘴臉真的很噁心 沒貢獻在那邊亂 強烈建議那些舔共藝人組團買口罩送過去給武漢 不要回來臺灣   臺灣不歡迎賣國狗 噁心的舔共藝人,0.0
W2jxntejoh8,邱ㄧ郎,1999年，臺灣發生舉世震驚的921大地震，北京政府再次動用野蠻外交，阻止美、日、歐洲各國及國際組織的救援，中國表示任何捐助給臺灣地震的款項和救災物資，都必須得到中國同意，甚至任何國家要援助臺灣，也應徵得中國允許，使臺灣錯失了地震24小時內的黃金救援時刻。直至72小時後，聯合國人道救援組織對北京提出警告後，才得以進入臺灣救援。這次芮氏7.3級的大地震奪走了兩千多條臺灣人的生命。最後迫於聯合國輿論壓力下，中國才表示要對臺灣捐款十萬美金(也就是300萬臺幣，不過臺灣有無收到就不得而知了)，中國香港救難隊第三天來臺，只救了三小時就走了，純粹作秀性質也沒救到人。,1 天前,1999年 臺灣發生舉世震驚的921大地震 北京政府再次動用野蠻外交 阻止美 日 歐洲各國及國際組織的救援 中國表示任何捐助給臺灣地震的款項和救災物資 都必須得到中國同意 甚至任何國家要援助臺灣 也應徵得中國允許 使臺灣錯失了地震24小時內的黃金救援時刻 直至72小時後 聯合國人道救援組織對北京提出警告後 才得以進入臺灣救援 這次芮氏7 3級的大地震奪走了兩千多條臺灣人的生命 最後迫於聯合國輿論壓力下 中國才表示要對臺灣捐款十萬美金 也就是300萬臺幣 不過臺灣有無收到就不得而知了  中國香港救難隊第三天來臺 只救了三小時就走了 純粹作秀性質也沒救到人 ,0.0
W2jxntejoh8,Noah Clark,你錯了，範道歉是因?罵了粗口，她並不認?她錯了。我也覺得她沒錯。,1 天前,你錯了 範道歉是因?罵了粗口 她並不認?她錯了 我也覺得她沒錯 ,0.5
W2jxntejoh8,Money556,真的是SARS的弟弟！,1 天前,真的是SARS的弟弟 ,0.5
W2jxntejoh8,李仁杰,而且 臺灣出事的時候  大陸有幫忙 ? 憑什麼他出事就要幫,1 天前,而且 臺灣出事的時候  大陸有幫忙   憑什麼他出事就要幫,0.0
W2jxntejoh8,企鵝 ?,本來就是了，自己都顧不好，還要犧牲其他人的生命安全來成就你的大愛，頒給你犧牲奉獻獎好了啦！,1 天前,本來就是了 自己都顧不好 還要犧牲其他人的生命安全來成就你的大愛 頒給你犧牲奉獻獎好了啦 ,0.0
W2jxntejoh8,Moriri Stone,兩個40幾歲的人腦子比不上一個鍾明軒,1 天前,兩個40幾歲的人腦子比不上一個鍾明軒,0.0
W2jxntejoh8,晉志誠,範範野味吃太多了,1 天前,範範野味吃太多了,0.0
W2jxntejoh8,林林,關鍵不是那點口罩，好吧。是蘇貞昌在這個時候故意這麼說，不傷人嗎？故意挑動仇恨,1 天前,關鍵不是那點口罩 好吧 是蘇貞昌在這個時候故意這麼說 不傷人嗎 故意挑動仇恨,0.0
W2jxntejoh8,Christopher Robin,林林 嚴格來說你們在事故發生時纔是真的傷我們最深的那一方。,1 天前,林林 嚴格來說你們在事故發生時纔是真的傷我們最深的那一方 ,0.0
W2jxntejoh8,林林,@Christopher Robin 真不願意承認，臺灣人居然還不如韓國人，日本人。,1 天前, Christopher Robin 真不願意承認 臺灣人居然還不如韓國人 日本人 ,0.0
W2jxntejoh8,Christopher Robin,林林 其實你換個立場思考就可以理解臺灣人這次的作法，在過去SARS期間受到陸方的打壓就不說了，可曾給予任何幫助？說到底這都是政府決策而導致的仇恨。,1 天前,林林 其實你換個立場思考就可以理解臺灣人這次的作法 在過去SARS期間受到陸方的打壓就不說了 可曾給予任何幫助 說到底這都是政府決策而導致的仇恨 ,0.0
W2jxntejoh8,林林,@Christopher Robin 有 的，當時一開始給了援助，但是快發貨的時候，臺灣當局一口拒絕，不要說內地媒體洗腦。我是經過在日本，美國等一些媒體的求證。而且我自己也進行過思考，以這邊政府的一貫的統戰思路（拉攏民心），即使不出於人道主義精神，也不會那麼傻做這種事情。說到製造仇恨，內地從小學到高中的教育，都一直在美化臺灣，以及臺灣人民，大部分民?對臺灣人民都是非常有好感的。所有說，不要相信媒體，自己多方面瞭解一下，也自己多一份思考。,1 天前, Christopher Robin 有 的 當時一開始給了援助 但是快發貨的時候 臺灣當局一口拒絕 不要說內地媒體洗腦 我是經過在日本 美國等一些媒體的求證 而且我自己也進行過思考 以這邊政府的一貫的統戰思路 拉攏民心  即使不出於人道主義精神 也不會那麼傻做這種事情 說到製造仇恨 內地從小學到高中的教育 都一直在美化臺灣 以及臺灣人民 大部分民?對臺灣人民都是非常有好感的 所有說 不要相信媒體 自己多方面瞭解一下 也自己多一份思考 ,0.5
W2jxntejoh8,kart wei,不然要等什麼時候說，等火燒屁股嗎？就像武漢一樣。拿這件事來炒纔是故意挑動仇恨,1 天前,不然要等什麼時候說 等火燒屁股嗎 就像武漢一樣 拿這件事來炒纔是故意挑動仇恨,0.0
W2jxntejoh8,林林,@kart wei 那其他國家?什麼不說，美日韓和中國關係那麼惡劣。還有，中國政府?什麼要挑動仇恨，是要自己獨立？還是武統？,1 天前, kart wei 那其他國家?什麼不說 美日韓和中國關係那麼惡劣 還有 中國政府?什麼要挑動仇恨 是要自己獨立 還是武統 ,0.0
W2jxntejoh8,AlanInPingtung,舔好舔?,1 天前,舔好舔?,0.0
W2jxntejoh8,Yakuza Chen,中國口罩產能是全世界的一半，臺灣幾乎都內需使用，要怎麼援助?拿捐給澳洲來講，但那時候臺灣沒有這麼大量的需求啊,1 天前,中國口罩產能是全世界的一半 臺灣幾乎都內需使用 要怎麼援助 拿捐給澳洲來講 但那時候臺灣沒有這麼大量的需求啊,0.5
W2jxntejoh8,Jsq Brobossian,大陸現在各口罩廠加班加點犧牲休假在生產。臺灣沒有這樣大的產能，顧好自己吧…現在管制出口可以避免有人囤積坐地起價，能理解。,1 天前,大陸現在各口罩廠加班加點犧牲休假在生產 臺灣沒有這樣大的產能 顧好自己吧 現在管制出口可以避免有人囤積坐地起價 能理解 ,0.5
W2jxntejoh8,R鹿兒島,是個很理智的大陸人呢...   互相包容 感動,21 小時前 (已編輯),是個很理智的大陸人呢      互相包容 感動,0.0
W2jxntejoh8,Lin Jacqueline,難得遇到理性思考的大陸人，奇才啊！欠讚！,21 小時前,難得遇到理性思考的大陸人 奇才啊 欠讚 ,0.0
W2jxntejoh8,Eleo,臺灣工廠也是提早開工 今天都買不太到了很開心看到一些中國或香港人都能理解這個決策就不懂為什麼幾位臺灣藝人很愛假好心?? 不自己生出口罩送過去,20 小時前 (已編輯),臺灣工廠也是提早開工 今天都買不太到了很開心看到一些中國或香港人都能理解這個決策就不懂為什麼幾位臺灣藝人很愛假好心  不自己生出口罩送過去,0.0
W2jxntejoh8,有為青年,難得遇到有理智的大陸人那些不會思考的小粉紅跟吃相難看的藝人真的讓人很傻眼我在家附近已經也買不到口罩了,3 小時前,難得遇到有理智的大陸人那些不會思考的小粉紅跟吃相難看的藝人真的讓人很傻眼我在家附近已經也買不到口罩了,0.0
W2jxntejoh8,九懲寰宇,外交被你們做成這樣，能不斷交？那麼明顯的敵對情緒的政策，還不許大陸人罵你們不成？,1 天前,外交被你們做成這樣 能不斷交 那麼明顯的敵對情緒的政策 還不許大陸人罵你們不成 ,0.0
W2jxntejoh8,jubilee hu,是在哈佛,1 天前,是在哈佛,0.0
W2jxntejoh8,柯柯,口罩都不夠用了阿是要怎麼給你們舔共的在那邊叫怎麼不把人民幣拿來分,1 天前,口罩都不夠用了阿是要怎麼給你們舔共的在那邊叫怎麼不把人民幣拿來分,0.0
W2jxntejoh8,Wensheng,以行政院長或地方父母官的高度，是以百姓的健康為第一優先有錯嗎？如果你是行政院長或地方父母官也會這麼做，這就是民主國家最基本的。除非你是共產黨員，只愛共產黨，老百姓可以不要。,1 天前,以行政院長或地方父母官的高度 是以百姓的健康為第一優先有錯嗎 如果你是行政院長或地方父母官也會這麼做 這就是民主國家最基本的 除非你是共產黨員 只愛共產黨 老百姓可以不要 ,0.0
W2jxntejoh8,闍城西蒙,看外國人臉書分享影片，大家都在搶米，還有直接去工廠買口罩，也有在路邊、店面直接倒下去死亡請問藍營的人，你們敢去祖國捐口罩嗎，敢去祖國拯救同胞嗎，我看你們也怕死,1 天前,看外國人臉書分享影片 大家都在搶米 還有直接去工廠買口罩 也有在路邊 店面直接倒下去死亡請問藍營的人 你們敢去祖國捐口罩嗎 敢去祖國拯救同胞嗎 我看你們也怕死,0.0
